year,revenue,fuel_costs,variable_opex,fixed_opex,lost_revenue_from_outages,total_costs,ebitda,depreciation,ebit,interest_expense,tax_expense,net_income,capex,free_cash_flow,capacity_factor,final_cf,carbon_costs,dscr
2025,882953641.2017353,557496929.0547757,49666142.31759761,73500000.0,20159.219187692303,680663071.3723733,202290569.82936192,88750000.0,113540569.82936192,142000000.0,0.0,-28459430.170638084,0.0,173905427.37202144,0.5999767615384615,0.599963063438883,0.0,0.8876717012414727
2026,882899283.9650954,557462607.8955613,49663084.72303662,73500000.0,40316.87675076923,680625692.618598,202273591.34649742,88750000.0,113523591.34649742,137705552.61892185,0.0,-24181961.27242443,0.0,173892693.50987306,0.5999535230769231,0.599926127938883,0.0,0.8875971979228972
2027,882844928.2900798,557428287.7223564,49660027.21631699,73500000.0,60472.972689230766,680588314.9386734,202256613.35140646,88750000.0,113506613.35140646,133196382.86878978,0.0,-19689769.517383322,0.0,173879960.01355484,0.5999302846153846,0.5998891934999999,0.0,0.8875226967447217
2028,882790574.1766893,557393968.5351616,49656969.79743877,73500000.0,80627.50700307693,680550938.3326004,202239635.8440889,88750000.0,113489635.84408891,128461754.63115111,0.0,-14972118.787062198,0.0,173867226.88306668,0.5999070461538462,0.5998522601222339,0.0,0.8874481977069459
2029,882736221.6249229,557359650.3339764,49653912.46640191,73500000.0,100780.4796923077,680513562.8003783,202222658.82454455,88750000.0,113472658.82454455,123490394.9816305,0.0,-10017736.157085955,0.0,173854494.1184084,0.5998838076923076,0.5998153278055848,0.0,0.8873737008095687
2030,882681870.6347814,557325333.1188011,49650855.22320645,73500000.0,120931.89075692308,680476188.3420075,202205682.29277384,88750000.0,113455682.29277384,118270467.34963387,0.0,-4814785.05686003,0.0,173841761.71958038,0.5998605692307691,0.5997783965500526,0.0,0.8872992060525922
2031,882647675.7405783,557303742.4626012,49648931.76040753,73500000.0,120927.20588307694,680452674.2230088,202195001.51756954,88750000.0,113445001.51756954,112789543.3360374,163864.54538303614,491593.6361491084,0.0,173833751.13817716,0.5998373307692307,0.5997551612718651,0.0,0.8865332833415128
2032,882613480.8463755,557282151.8064016,49647008.29760862,73500000.0,120922.52100923078,680429160.1040102,202184320.74236524,88750000.0,113434320.74236524,107034573.12176111,1599936.905151032,4799810.715453096,0.0,173825740.55677393,0.5998140923076923,0.5997319259936776,0.0,0.8801847826789233
2033,882579285.9521723,557260561.1502017,49645084.83480969,73500000.0,120917.83613538463,680405645.9850113,202173639.96716094,88750000.0,113423639.96716094,100991854.39677101,3107946.3925974816,9323839.177792445,0.0,173817729.9753707,0.5997908538461538,0.59970869071549,0.0,0.8735206145457117
2034,882545091.0579693,557238970.4940019,49643161.372010775,73500000.0,120913.15126153847,680382131.8660127,202162959.19195664,88750000.0,113412959.19195664,94646999.73553139,4691489.864106312,14074469.592318937,0.0,173809719.39396748,0.5997676153846154,0.5996854554373025,0.0,0.866524995568347
2035,882510896.1637661,557217379.837802,49641237.909211844,73500000.0,120908.46638769232,680358617.7470139,202152278.41675222,88750000.0,113402278.41675222,87984902.3412298,6354344.018880606,19063032.056641817,0.0,173801708.81256416,0.5997443769230769,0.5996622201591149,0.0,0.8591813532046205
2036,882476701.269563,557195789.1816021,49639314.44641292,73500000.0,120903.78151384616,680335103.628015,202141597.64154792,88750000.0,113391597.64154792,80989700.07721312,8100474.391083699,24301423.173251096,0.0,173793698.23116094,0.5997211384615384,0.5996389848809273,0.0,0.8514722862852157
2037,882442506.37536,557174198.5254024,49637390.983614005,73500000.0,120899.09664,680311589.5090164,202130916.86634362,88750000.0,113380916.86634362,73644737.69999562,9934044.791586999,29802134.374760997,0.0,173785687.6497577,0.5996979,0.5996157496027398,0.0,0.8433795235823478
2038,882408311.481157,557152607.8692026,49635467.520815074,73500000.0,120894.41176615386,680288075.3900177,202120236.0911392,88750000.0,113370236.0911392,65932527.203917235,11859427.22180549,35578281.66541647,0.0,173777677.0683544,0.5996746615384615,0.5995925143245522,0.0,0.8348838803068434
2039,882374116.5869539,557131017.2130027,49633544.05801615,73500000.0,120889.72689230769,680264561.2710189,202109555.31593502,88750000.0,113359555.31593502,57834706.183034934,13881212.28322502,41643636.84967506,0.0,173769666.48695126,0.5996514230769231,0.5995692790463646,0.0,0.8259652124300717
2040,882339921.6927507,557109426.5568029,49631620.59521723,73500000.0,120885.04201846155,680241047.1520201,202098874.5407306,88750000.0,113348874.5407306,49331994.11110852,16004220.10740552,48012660.322216555,0.0,173761655.90554795,0.5996281846153846,0.599546043768177,0.0,0.8166023687219681
2041,882305726.7985475,557087835.9006029,49629697.1324183,73500000.0,120880.35714461538,680217533.0330212,202088193.7655263,88750000.0,113338193.7655263,40404146.43558578,18233511.83248513,54700535.49745539,0.0,173753645.32414472,0.5996049461538461,0.5995228084899894,0.0,0.8067731403909669
2042,882271531.9043446,557066245.2444032,49627773.66961938,73500000.0,120875.67227076925,680194018.9140227,202077512.99032187,88750000.0,113327512.99032187,31029906.37628691,20574401.65350874,61723204.96052623,0.0,173745634.7427414,0.5995817076923077,0.5994995732118019,0.0,0.7964542082059226
