year,revenue,fuel_costs,variable_opex,fixed_opex,lost_revenue_from_outages,total_costs,ebitda,depreciation,ebit,interest_expense,tax_expense,net_income,capex,free_cash_flow,capacity_factor,final_cf,carbon_costs,dscr
2035,734692052.6723995,463884562.05735314,41326427.962822475,73500000.0,1147947.3276004023,578710990.0201757,155981062.65222383,118333333.33333333,37647729.3188905,115117222.72173782,0.0,-77469493.40284732,3816250.0,142752880.3225012,0.5,0.49921997490786013,0.0,0.8236430037010962
2036,734692052.6723995,463884562.05735314,41326427.962822475,73500000.0,1147947.3276004023,578710990.0201757,155981062.65222383,118333333.33333333,37647729.3188905,111635780.07642543,0.0,-73988050.75753494,3816250.0,142752880.3225012,0.5,0.49921997490786013,0.0,0.8236430037010962
2037,734692052.6723995,463884562.05735314,41326427.962822475,73500000.0,1147947.3276004023,578710990.0201757,155981062.65222383,118333333.33333333,37647729.3188905,107980265.29884744,0.0,-70332535.97995694,3816250.0,142752880.3225012,0.5,0.49921997490786013,0.0,0.8236430037010962
2038,734692052.6723995,463884562.05735314,41326427.962822475,73500000.0,1147947.3276004023,578710990.0201757,155981062.65222383,118333333.33333333,37647729.3188905,104141974.78239053,0.0,-66494245.46350004,3816250.0,142752880.3225012,0.5,0.49921997490786013,0.0,0.8236430037010962
2039,734692052.6723995,463884562.05735314,41326427.962822475,73500000.0,1147947.3276004023,578710990.0201757,155981062.65222383,118333333.33333333,37647729.3188905,100111769.7401108,0.0,-62464040.4212203,3816250.0,142752880.3225012,0.5,0.49921997490786013,0.0,0.8236430037010962
2040,734692052.6723995,463884562.05735314,41326427.962822475,73500000.0,1147947.3276004023,578710990.0201757,155981062.65222383,118333333.33333333,37647729.3188905,95880054.44571707,0.0,-58232325.12682657,3816250.0,142752880.3225012,0.5,0.49921997490786013,0.0,0.8236430037010962
2041,734692052.6723995,463884562.05735314,41326427.962822475,73500000.0,1147947.3276004023,578710990.0201757,155981062.65222383,118333333.33333333,37647729.3188905,91436753.38660365,0.0,-53789024.06771316,3816250.0,142752880.3225012,0.5,0.49921997490786013,0.0,0.8236430037010962
2042,734692052.6723995,463884562.05735314,41326427.962822475,73500000.0,1147947.3276004023,578710990.0201757,155981062.65222383,118333333.33333333,37647729.3188905,86771287.27453455,0.0,-49123557.955644056,3816250.0,142752880.3225012,0.5,0.49921997490786013,0.0,0.8236430037010962
2043,734692052.6723995,463884562.05735314,41326427.962822475,73500000.0,1147947.3276004023,578710990.0201757,155981062.65222383,118333333.33333333,37647729.3188905,81872547.85686201,0.0,-44224818.53797151,3816250.0,142752880.3225012,0.5,0.49921997490786013,0.0,0.8236430037010962
2044,734692052.6723995,463884562.05735314,41326427.962822475,73500000.0,1147947.3276004023,578710990.0201757,155981062.65222383,118333333.33333333,37647729.3188905,76728871.46830583,0.0,-39081142.14941533,3816250.0,142752880.3225012,0.5,0.49921997490786013,0.0,0.8236430037010962
2045,734692052.6723995,463884562.05735314,41326427.962822475,73500000.0,1147947.3276004023,578710990.0201757,155981062.65222383,118333333.33333333,37647729.3188905,71328011.26032184,0.0,-33680281.94143134,3816250.0,142752880.3225012,0.5,0.49921997490786013,0.0,0.8236430037010962
2046,734692052.6723995,463884562.05735314,41326427.962822475,73500000.0,1147947.3276004023,578710990.0201757,155981062.65222383,118333333.33333333,37647729.3188905,65657108.04193866,0.0,-28009378.723048165,3816250.0,142752880.3225012,0.5,0.49921997490786013,0.0,0.8236430037010962
2047,734692052.6723995,463884562.05735314,41326427.962822475,73500000.0,1147947.3276004023,578710990.0201757,155981062.65222383,118333333.33333333,37647729.3188905,59702659.66263633,0.0,-22054930.343745835,3816250.0,142752880.3225012,0.5,0.49921997490786013,0.0,0.8236430037010962
2048,734692052.6723995,463884562.05735314,41326427.962822475,73500000.0,1147947.3276004023,578710990.0201757,155981062.65222383,118333333.33333333,37647729.3188905,53450488.86436888,0.0,-15802759.545478381,3816250.0,142752880.3225012,0.5,0.49921997490786013,0.0,0.8236430037010962
2049,734692052.6723995,463884562.05735314,41326427.962822475,73500000.0,1147947.3276004023,578710990.0201757,155981062.65222383,118333333.33333333,37647729.3188905,46885709.526188046,0.0,-9237980.207297549,3816250.0,142752880.3225012,0.5,0.49921997490786013,0.0,0.8236430037010962
2050,734692052.6723995,463884562.05735314,41326427.962822475,73500000.0,1147947.3276004023,578710990.0201757,155981062.65222383,118333333.33333333,37647729.3188905,39992691.22109818,0.0,-2344961.90220768,3816250.0,142752880.3225012,0.5,0.49921997490786013,0.0,0.8236430037010962
2051,734692052.6723995,463884562.05735314,41326427.962822475,73500000.0,1147947.3276004023,578710990.0201757,155981062.65222383,118333333.33333333,37647729.3188905,32755022.00075381,1223176.829534172,3669530.4886025162,3816250.0,142752880.3225012,0.5,0.49921997490786013,0.0,0.8170221495077047
2052,734692052.6723995,463884562.05735314,41326427.962822475,73500000.0,1147947.3276004023,578710990.0201757,155981062.65222383,118333333.33333333,37647729.3188905,25155469.31939223,3123064.9998745667,9369194.999623701,3816250.0,142752880.3225012,0.5,0.49921997490786013,0.0,0.8067383685728062
2053,734692052.6723995,463884562.05735314,41326427.962822475,73500000.0,1147947.3276004023,578710990.0201757,155981062.65222383,118333333.33333333,37647729.3188905,17175939.00396257,5117947.578731982,15353842.736195946,3816250.0,142752880.3225012,0.5,0.49921997490786013,0.0,0.7959403985911628
2054,734692052.6723995,463884562.05735314,41326427.962822475,73500000.0,1147947.3276004023,578710990.0201757,155981062.65222383,118333333.33333333,37647729.3188905,8797432.172761424,7212574.286532268,21637722.859596804,3816250.0,142752880.3225012,0.5,0.49921997490786013,0.0,0.7846025301104371
2055,734692052.6723995,463884562.05735314,41326427.962822475,73500000.0,1147947.3276004023,578710990.0201757,155981062.65222383,118333333.33333333,37647729.3188905,0.0,9411932.329722624,28235796.989167873,3816250.0,142752880.3225012,0.5,0.49921997490786013,0.0,0.0
2056,734692052.6723995,463884562.05735314,41326427.962822475,73500000.0,1147947.3276004023,578710990.0201757,155981062.65222383,118333333.33333333,37647729.3188905,0.0,9411932.329722624,28235796.989167873,3816250.0,142752880.3225012,0.5,0.49921997490786013,0.0,0.0
2057,734692052.6723995,463884562.05735314,41326427.962822475,73500000.0,1147947.3276004023,578710990.0201757,155981062.65222383,118333333.33333333,37647729.3188905,0.0,9411932.329722624,28235796.989167873,3816250.0,142752880.3225012,0.5,0.49921997490786013,0.0,0.0
2058,734692052.6723995,463884562.05735314,41326427.962822475,73500000.0,1147947.3276004023,578710990.0201757,155981062.65222383,118333333.33333333,37647729.3188905,0.0,9411932.329722624,28235796.989167873,3816250.0,142752880.3225012,0.5,0.49921997490786013,0.0,0.0
2059,734692052.6723995,463884562.05735314,41326427.962822475,73500000.0,1147947.3276004023,578710990.0201757,155981062.65222383,118333333.33333333,37647729.3188905,0.0,9411932.329722624,28235796.989167873,3816250.0,142752880.3225012,0.5,0.49921997490786013,0.0,0.0
