year,revenue,fuel_costs,variable_opex,fixed_opex,lost_revenue_from_outages,total_costs,ebitda,depreciation,ebit,interest_expense,tax_expense,net_income,capex,free_cash_flow,capacity_factor,final_cf,carbon_costs,dscr
2054,794707200.0,501778126.08000004,44702280.0,73500000.0,0.0,619980406.08,174726793.91999996,118333333.33333333,56393460.58666663,0.0,14098365.146666657,42295095.43999997,0.0,160628428.7733333,0.54,0.54,0.0,0.0
2055,794707200.0,501778126.08000004,44702280.0,73500000.0,0.0,619980406.08,174726793.91999996,118333333.33333333,56393460.58666663,0.0,14098365.146666657,42295095.43999997,0.0,160628428.7733333,0.54,0.54,0.0,0.0
2056,794707200.0,501778126.08000004,44702280.0,73500000.0,0.0,619980406.08,174726793.91999996,118333333.33333333,56393460.58666663,0.0,14098365.146666657,42295095.43999997,0.0,160628428.7733333,0.54,0.54,0.0,0.0
2057,794707200.0,501778126.08000004,44702280.0,73500000.0,0.0,619980406.08,174726793.91999996,118333333.33333333,56393460.58666663,0.0,14098365.146666657,42295095.43999997,0.0,160628428.7733333,0.54,0.54,0.0,0.0
2058,794707200.0,501778126.08000004,44702280.0,73500000.0,0.0,619980406.08,174726793.91999996,118333333.33333333,56393460.58666663,0.0,14098365.146666657,42295095.43999997,0.0,160628428.7733333,0.54,0.54,0.0,0.0
2059,794707200.0,501778126.08000004,44702280.0,73500000.0,0.0,619980406.08,174726793.91999996,118333333.33333333,56393460.58666663,0.0,14098365.146666657,42295095.43999997,0.0,160628428.7733333,0.54,0.54,0.0,0.0
2060,794707200.0,501778126.08000004,44702280.0,73500000.0,0.0,619980406.08,174726793.91999996,118333333.33333333,56393460.58666663,0.0,14098365.146666657,42295095.43999997,0.0,160628428.7733333,0.54,0.54,0.0,0.0
2061,794707200.0,501778126.08000004,44702280.0,73500000.0,0.0,619980406.08,174726793.91999996,118333333.33333333,56393460.58666663,0.0,14098365.146666657,42295095.43999997,0.0,160628428.7733333,0.54,0.54,0.0,0.0
2062,794707200.0,501778126.08000004,44702280.0,73500000.0,0.0,619980406.08,174726793.91999996,118333333.33333333,56393460.58666663,0.0,14098365.146666657,42295095.43999997,0.0,160628428.7733333,0.54,0.54,0.0,0.0
2063,794707200.0,501778126.08000004,44702280.0,73500000.0,0.0,619980406.08,174726793.91999996,118333333.33333333,56393460.58666663,0.0,14098365.146666657,42295095.43999997,0.0,160628428.7733333,0.54,0.54,0.0,0.0
2064,794707200.0,501778126.08000004,44702280.0,73500000.0,0.0,619980406.08,174726793.91999996,118333333.33333333,56393460.58666663,0.0,14098365.146666657,42295095.43999997,0.0,160628428.7733333,0.54,0.54,0.0,0.0
